pipe_id,node1,node2,length,diameter,roughness
1,1,2,101.482165677,1029.04049109,131.658097457
10,10,11,993.511911507,705.233350335,133.934405884
11,11,12,1259.12239523,827.990682273,128.629211851
12,12,13,3777.82342029,562.964859138,129.178777297
13,10,14,838.423451353,419.586359588,123.784876635
14,14,15,505.373119714,406.058496584,136.13340788
15,15,16,553.463451326,274.675920322,124.897302702
16,17,16,2677.09865869,438.632159613,130.128274901
17,17,18,1683.71412696,470.418096236,127.237888865
18,18,19,763.183113128,653.560785978,129.140676751
19,19,3,392.057606488,628.262503594,135.176637243
2,2,3,1240.29574718,945.502639182,128.073311874
20,3,20,2363.65701023,1063.75746834,126.232049455
21,20,21,1498.24969648,523.156325161,125.450998479
22,21,22,454.336337546,277.481597802,132.987882222
23,20,23,2628.12195255,1001.76942532,126.990028009
24,23,24,1174.28727405,765.340891564,131.789780683
25,24,25,1387.71234206,704.741778573,127.059937443
26,26,25,908.445315094,541.600195031,125.662093061
27,27,26,297.377493987,333.388832476,128.927981437
28,16,27,775.587053351,321.808842766,127.776190411
29,23,28,1382.73399349,439.681866538,129.812819316
3,3,4,937.299083816,949.875027115,125.18566632
30,28,29,2160.00856629,398.73889301,126.576187965
31,29,30,1658.94290781,326.529541733,123.802482399
32,30,31,163.05088294,333.938248602,127.590453686
33,32,31,919.606725404,422.19913051,129.402233263
34,25,32,926.47545222,549.189089013,133.123070996
4,4,5,1085.4546673,936.986798844,131.223449305
5,5,6,1520.29529227,1101.74133243,125.046382811
6,6,7,461.049648372,1099.09189724,127.504252669
7,7,8,820.080377417,1088.28942435,126.694746351
8,8,9,880.421527029,1106.11812785,131.915113665
9,9,10,832.39289705,1075.86519631,133.340758638
