pipe_id,node1,node2,length,diameter,roughness
1,1,2,111.139823097,995.478303142,126.545446982
10,10,11,851.43648019,825.465899652,140.253547437
11,11,12,1077.17006402,829.543721426,111.206664931
12,12,13,2975.72351092,675.888597314,134.093062554
13,10,14,918.576805062,354.245317362,141.372653096
14,14,15,453.316331584,437.731753951,126.870170544
15,15,16,559.813209267,318.831283002,137.442561547
16,17,16,2703.81107262,364.00024183,125.034032366
17,17,18,1949.7788282,435.693574152,139.079587147
18,18,19,872.258787852,619.493233888,123.051493651
19,19,3,412.027281433,582.414602258,139.300474345
2,2,3,1385.40046101,1135.35246852,127.278646885
20,3,20,2462.2044479,1040.94666409,110.713645378
21,20,21,1355.41914792,498.330857474,112.524920019
22,21,22,462.219115126,299.160955732,111.822901145
23,20,23,2456.58900697,1038.44797719,119.05782817
24,23,24,1080.77349257,786.698722521,124.346305554
25,24,25,1223.51372842,822.979215166,121.419823925
26,26,25,915.595125596,432.403523925,116.968398311
27,27,26,256.30471742,312.573274114,143.516354638
28,16,27,673.067688036,290.016386107,143.294349804
29,23,28,1715.82749286,363.443599825,117.215342274
3,3,4,979.596862623,1161.83668675,142.662502856
30,28,29,1752.26954307,431.407081311,131.294430225
31,29,30,1802.74347446,311.518389387,149.092189647
32,30,31,162.542925673,336.461348148,120.919899821
33,32,31,964.091945849,373.113411156,116.973634837
34,25,32,1067.73421337,552.163372218,126.648491007
4,4,5,1006.39671433,989.090935939,121.707354104
5,5,6,1507.18526752,1081.72369698,141.282952218
6,6,7,507.53423843,1124.43081934,139.923165287
7,7,8,837.194506123,916.054591124,147.69148673
8,8,9,748.466297412,899.754960741,120.997506919
9,9,10,809.330832134,879.150839551,118.724705507
