pipe_id,node1,node2,length,diameter,roughness
1,1,2,97.3889757959,982.908114742,137.565317662
10,10,11,933.587412572,766.270025454,138.353321953
11,11,12,1170.30565742,736.188433119,127.913405343
12,12,13,3609.88908251,584.056963682,133.120585179
13,10,14,799.324186721,395.750283413,124.019750335
14,14,15,556.139046641,391.955130366,131.599645551
15,15,16,548.478332175,291.098063433,120.17618406
16,17,16,2652.52703488,396.266829524,137.888261351
17,17,18,1840.12801096,522.894476254,125.104113869
18,18,19,854.978329416,612.942289957,126.037255704
19,19,3,450.835161039,604.536611972,136.222695756
2,2,3,1189.8804742,1049.72946847,128.533600129
20,3,20,2329.58670981,996.648649034,142.170540627
21,20,21,1328.47647712,494.656305495,119.673467801
22,21,22,525.779098411,300.405970414,131.874363858
23,20,23,2975.79030909,1033.6528936,136.105783293
24,23,24,1291.54462375,777.903540646,131.831659187
25,24,25,1411.37602419,788.17015973,125.106335471
26,26,25,764.418194347,505.980661498,118.95579801
27,27,26,280.924653138,301.443261478,131.812442273
28,16,27,773.26451334,310.489873999,124.461202221
29,23,28,1432.79996191,398.802628435,127.30188963
3,3,4,976.870945638,985.073311592,117.988914561
30,28,29,2167.37102052,393.927983141,122.876284959
31,29,30,1472.10761161,310.643652456,140.306558427
32,30,31,149.016766352,309.44617137,128.740987099
33,32,31,744.349666449,404.35111454,125.589460324
34,25,32,963.85826726,505.916007166,134.007724123
4,4,5,1322.29912206,970.907984909,122.238941417
5,5,6,1471.58483863,1030.80057514,141.669585772
6,6,7,428.112460269,1012.28695104,137.711929203
7,7,8,816.298439432,1038.98745717,138.397540701
8,8,9,809.995439324,975.08124665,118.352210324
9,9,10,739.93253591,1060.46242311,119.515752178
