pipe_id,node1,node2,length,diameter,roughness
1,1,2,109.091515765,1006.99325097,128.333838871
10,10,11,951.426878394,747.117041347,141.325687544
11,11,12,1137.82028651,799.938047789,139.308594942
12,12,13,3617.9959367,634.297653338,128.010431813
13,10,14,872.512723778,424.518649679,140.689497075
14,14,15,551.900225061,410.53310394,134.416219749
15,15,16,496.244867736,300.085489385,132.758477713
16,17,16,2664.86463875,387.077663541,117.881493776
17,17,18,1920.90528432,500.930675999,132.122358848
18,18,19,697.599633266,585.040042892,140.228843136
19,19,3,426.734402278,579.127384742,126.557130474
2,2,3,1205.59030951,1046.6078193,122.525980041
20,3,20,2379.72017559,994.564000993,119.481366421
21,20,21,1373.87493145,507.278330787,122.447031335
22,21,22,479.935943395,315.799796486,126.106887856
23,20,23,2990.85783366,1046.00968828,141.53525697
24,23,24,1243.23135607,784.168343455,122.485850978
25,24,25,1322.41228279,770.552569758,127.998604631
26,26,25,744.937174271,527.977711829,122.138760659
27,27,26,310.949938946,315.642246373,128.162575123
28,16,27,726.405075294,309.992562658,139.270725178
29,23,28,1638.39708801,401.213416564,139.023434474
3,3,4,962.510670394,1056.16125214,127.609999952
30,28,29,2100.78390381,421.057898465,136.455796037
31,29,30,1659.86524054,308.583838377,130.503863728
32,30,31,153.280395553,297.043191911,120.831636865
33,32,31,906.418430394,404.578385192,141.195498543
34,25,32,901.341575668,485.252137246,126.925471051
4,4,5,1035.32233536,1057.87867931,135.871516572
5,5,6,1425.18312364,1042.15059183,135.164975204
6,6,7,509.169333579,1023.00603945,129.699520335
7,7,8,939.260998231,1003.984907,127.575266083
8,8,9,795.831062109,1050.68756528,123.570039628
9,9,10,871.194395389,1042.59974952,121.308638687
