pipe_id,node1,node2,length,diameter,roughness
1,1,2,95.5559904926,999.229577408,124.49436231
10,10,11,963.960330415,785.211866225,124.524050007
11,11,12,1050.68053369,680.0986847,128.12697639
12,12,13,4008.0065317,593.81895557,111.399648577
13,10,14,792.902360421,371.474129313,131.84943835
14,14,15,505.920104262,371.985151745,113.685981314
15,15,16,518.460836137,310.26162968,115.012149921
16,17,16,2854.1081345,422.36670592,131.68848732
17,17,18,1680.08297933,505.769600596,116.566160916
18,18,19,761.858780397,659.841189249,142.864329513
19,19,3,349.56093766,560.574734363,117.918018553
2,2,3,1537.80603831,934.325624367,134.899516121
20,3,20,2067.59721544,968.205113016,131.929181016
21,20,21,1611.23570027,564.561540303,126.45355858
22,21,22,548.115207009,326.637931719,138.575530946
23,20,23,3006.23231259,997.362664225,111.969302566
24,23,24,1144.07829395,725.838232748,121.473114827
25,24,25,1482.04887748,731.751172106,129.00214616
26,26,25,728.987789297,499.857551651,145.232281092
27,27,26,268.74135716,300.186862271,117.947882668
28,16,27,850.636869584,283.172262914,146.393693499
29,23,28,1441.64876752,387.004978094,146.981873353
3,3,4,990.515208542,929.996337467,138.019899909
30,28,29,1749.3278118,423.169754554,143.561010666
31,29,30,1635.34487123,269.684798685,146.505917694
32,30,31,131.754185811,334.207787978,145.029228631
33,32,31,832.21323169,405.292384761,130.270444647
34,25,32,925.475075822,577.146945264,135.337737879
4,4,5,1204.23090997,956.326041105,145.987809424
5,5,6,1478.84255936,905.14286307,144.428779378
6,6,7,445.293479184,909.724198357,137.227707532
7,7,8,889.827749444,888.400883982,142.480449094
8,8,9,961.284051868,1102.89178921,122.942259033
9,9,10,874.816382918,983.74365987,122.377362192
