pipe_id,node1,node2,length,diameter,roughness
1,1,2,84.9985814818,1119.26135099,125.223201359
10,10,11,1086.19952548,674.68610934,149.321359706
11,11,12,1273.77227216,833.887829538,131.578504136
12,12,13,3718.60878315,659.327467328,112.376673466
13,10,14,916.066223899,374.05546913,138.413135536
14,14,15,490.135397652,395.007589744,145.627911096
15,15,16,580.811504716,343.722105191,127.916594788
16,17,16,2958.39262537,380.278590637,139.752943934
17,17,18,2033.4177123,474.00202491,138.167744042
18,18,19,933.55654962,548.321751736,125.938597038
19,19,3,472.076869091,632.078148168,136.682637101
2,2,3,1595.17329832,900.316865713,110.949520817
20,3,20,1823.88120983,1120.7762122,121.095336811
21,20,21,1542.86551976,450.950282225,116.98050356
22,21,22,531.925741291,322.973345416,132.826353374
23,20,23,2833.57352815,1102.57326849,130.505363972
24,23,24,1060.63949349,835.296180208,119.256416939
25,24,25,1416.2898458,838.92009904,137.980873953
26,26,25,887.517462132,580.67613708,126.256625707
27,27,26,333.72019533,301.739262664,119.302529024
28,16,27,832.495025159,280.800095027,131.049377683
29,23,28,1386.07366758,454.585113344,127.939938596
3,3,4,729.087649641,972.182294973,139.037775449
30,28,29,2379.09751468,391.175667464,149.272132594
31,29,30,1481.52084126,261.761131658,141.385644305
32,30,31,146.180535922,348.925952606,114.277113061
33,32,31,857.746900157,419.590197373,127.405366745
34,25,32,951.924606604,542.629376192,146.417546745
4,4,5,1366.53470485,1029.01390577,122.162199382
5,5,6,1544.71378722,1000.62079585,139.401015751
6,6,7,404.192554236,1092.13857774,117.837254444
7,7,8,828.782882594,1119.55537346,140.830290516
8,8,9,835.928059444,993.923292187,148.127568998
9,9,10,917.494828955,1157.62836897,147.985744921
