pipe_id,node1,node2,length,diameter,roughness
1,1,2,85.2406770674,1012.51248117,133.384155029
10,10,11,964.381372757,784.935961719,126.652859741
11,11,12,1206.77963228,748.444822454,142.674600023
12,12,13,3345.24672095,602.651827722,142.090541122
13,10,14,815.260086766,400.210718791,117.438172002
14,14,15,482.438468962,422.367135467,120.818368538
15,15,16,587.704717074,300.260699488,139.055639946
16,17,16,2332.51060563,398.243942027,138.911816293
17,17,18,1501.98801755,500.795677185,120.775140363
18,18,19,896.255500731,581.434718839,125.241446886
19,19,3,371.85210278,628.767625337,141.597009065
2,2,3,1545.44601202,985.879439121,126.132949241
20,3,20,2286.96595608,979.415008099,136.638959756
21,20,21,1373.07028999,522.116259654,121.132095951
22,21,22,472.986597618,309.657993259,140.303619476
23,20,23,2644.61267024,1048.64256277,128.371025338
24,23,24,1303.36259843,746.685528055,137.339280084
25,24,25,1133.83775775,776.881624589,117.50225359
26,26,25,846.85518107,513.679794531,117.984626633
27,27,26,310.067334137,292.460173955,122.570812665
28,16,27,726.547304241,291.359002327,129.748702313
29,23,28,1567.01851511,397.643952117,139.162310064
3,3,4,990.410526936,1022.86812875,136.944513221
30,28,29,1895.49943141,408.453419713,130.806821768
31,29,30,1799.32587284,318.122442049,138.446095864
32,30,31,166.690936303,296.078246486,128.871717018
33,32,31,731.996554166,405.76095851,134.746646784
34,25,32,946.146468023,505.335484471,132.99134627
4,4,5,1063.51616781,1060.51556118,129.191394074
5,5,6,1596.18546478,1059.06016889,140.867059054
6,6,7,486.889014101,998.028206885,126.910738612
7,7,8,824.941212162,1022.84476614,131.325753981
8,8,9,741.815627659,982.274057312,122.371982327
9,9,10,905.525349303,1039.71284399,139.093975129
