pipe_id,node1,node2,length,diameter,roughness
1,1,2,102.595321903,942.976290907,137.725593028
10,10,11,915.690319221,730.482256909,124.346877764
11,11,12,1195.85530825,729.71291064,137.546591933
12,12,13,3331.63900436,572.946602871,126.494620608
13,10,14,814.248191741,409.41704113,126.003455929
14,14,15,505.229567584,407.193568345,139.996977959
15,15,16,574.669263958,319.402147199,139.298950129
16,17,16,2781.90832419,432.071360049,128.9339987
17,17,18,1828.1517929,460.142518297,118.22584677
18,18,19,836.553466002,589.41013126,132.168640801
19,19,3,412.609599597,600.475389935,129.49180707
2,2,3,1318.48363924,972.522856843,127.307592289
20,3,20,2094.11444649,1036.00125958,141.750212662
21,20,21,1447.64683802,525.084891321,121.721091049
22,21,22,479.49188286,316.58294629,124.972085801
23,20,23,2517.75477142,994.819917823,131.414446103
24,23,24,1284.27014668,758.244291681,128.174373786
25,24,25,1280.53112271,701.992976802,131.708760266
26,26,25,841.888328466,535.520888864,128.254534753
27,27,26,285.790881156,328.402883591,127.317296549
28,16,27,757.712001878,277.933102743,137.751010899
29,23,28,1564.54886854,402.88429098,121.974936224
3,3,4,939.405902733,961.933966723,141.903479568
30,28,29,1954.42166804,368.922497502,134.569898039
31,29,30,1673.84039334,308.358595446,117.958837582
32,30,31,144.328808557,333.12701244,137.659682405
33,32,31,899.21931811,430.250412217,130.23180303
34,25,32,943.511259153,551.755585766,126.123241652
4,4,5,1104.66367879,933.268588957,134.018135732
5,5,6,1443.02649097,969.20451529,137.543614604
6,6,7,449.851619957,1073.86993406,122.335986206
7,7,8,827.947897739,976.56556477,135.43139985
8,8,9,811.924663061,1051.2141128,119.122116327
9,9,10,829.837174298,1033.78563447,118.268229471
