pipe_id,node1,node2,length,diameter,roughness
1,1,2,105.807150648,1113.32101843,123.716318646
10,10,11,1058.82911561,754.768430381,124.462883291
11,11,12,1243.0501031,822.970789631,131.254738279
12,12,13,3903.32935033,652.310687375,129.732207586
13,10,14,848.993288788,389.898106798,133.885084684
14,14,15,490.405111027,389.515854504,136.148935171
15,15,16,608.103443565,330.062418825,135.44148224
16,17,16,2747.19959103,369.775759243,135.81484902
17,17,18,1526.24228224,470.319369727,134.152790985
18,18,19,875.702236225,595.536162483,126.112053577
19,19,3,367.855450492,651.573715018,131.151563941
2,2,3,1328.19753401,1001.06827675,123.932442243
20,3,20,2475.9970641,921.432300849,126.372089081
21,20,21,1687.95314037,558.039956499,128.955128232
22,21,22,466.609758935,311.398949891,125.260346789
23,20,23,2608.8405312,1075.46246302,127.095749709
24,23,24,1397.11684985,830.761213439,134.701638288
25,24,25,1194.90117109,808.05028973,131.530769642
26,26,25,936.016600897,499.104363508,125.954261279
27,27,26,292.442447612,323.68547679,124.97264549
28,16,27,717.849003787,275.183494495,136.417968436
29,23,28,1683.76734914,382.037831513,128.25600979
3,3,4,984.898780465,928.656094424,130.681104654
30,28,29,1756.82277215,376.472102518,131.119597622
31,29,30,1360.48136976,276.278055354,128.929721004
32,30,31,150.236683915,278.034979846,131.744461766
33,32,31,731.652745467,395.292683777,135.279014429
34,25,32,1018.47322244,531.286283754,133.961592801
4,4,5,1020.78953882,966.349923431,135.650868927
5,5,6,1595.2210341,1017.22201302,123.663258205
6,6,7,481.62531877,1105.2806449,125.071726509
7,7,8,917.559275207,922.349756397,125.685599835
8,8,9,878.939676131,1017.46630941,124.399439151
9,9,10,857.703313897,1077.98081778,132.383710973
