pipe_id,node1,node2,length,diameter,roughness
1,1,2,103.542422273,1015.0865077,121.208875309
10,10,11,1083.50032486,753.353454468,131.376944961
11,11,12,1239.30185273,792.489400132,135.408109863
12,12,13,3460.63190667,616.088515628,139.724939787
13,10,14,840.932207221,455.643919426,139.448324639
14,14,15,431.760616587,346.850874729,141.017154634
15,15,16,510.394238746,279.136496093,141.659170784
16,17,16,3107.49735565,339.712666017,136.076153405
17,17,18,1678.18676026,602.692180747,139.237945019
18,18,19,888.972219506,593.524058168,128.775680644
19,19,3,406.328435439,551.097895579,127.86696598
2,2,3,1322.02140261,1135.99311875,138.226657449
20,3,20,2252.39172179,860.20595263,126.501925161
21,20,21,1642.2803292,452.000018852,140.615242026
22,21,22,503.227743846,338.639297779,123.817130828
23,20,23,2789.12015884,1152.72380868,126.583507
24,23,24,1240.27028773,701.65356987,133.640067346
25,24,25,1253.86788903,822.957546146,130.286093169
26,26,25,940.573613789,458.579476207,127.953108221
27,27,26,341.282747027,304.300129221,138.653792285
28,16,27,770.06215294,268.381906676,127.476438601
29,23,28,1619.87116017,402.685976616,124.617416367
3,3,4,880.818716116,1062.05553048,122.989984022
30,28,29,2084.03187273,416.851368333,134.759453438
31,29,30,1573.75572152,336.242008184,129.51959365
32,30,31,147.004972462,285.383768865,123.495510112
33,32,31,960.504833552,479.878564392,118.578786361
34,25,32,866.534700044,489.727482014,119.548855657
4,4,5,1045.40835393,1094.16533832,123.41516389
5,5,6,1569.69141203,952.645472969,131.909358313
6,6,7,491.052790742,1043.35486127,126.338076187
7,7,8,809.982277938,953.959513159,129.398282561
8,8,9,815.645532254,917.002645676,123.659692213
9,9,10,720.32817436,1100.72320927,136.944982775
