pipe_id,node1,node2,length,diameter,roughness
1,1,2,102.873091601,1005.54281356,113.599556697
10,10,11,950.914569035,726.969486538,130.478277837
11,11,12,1255.80454197,786.961809735,134.379489758
12,12,13,3381.67637842,631.333480697,143.223014027
13,10,14,763.651649763,394.638720983,143.04880745
14,14,15,505.53936839,405.085327233,139.828487087
15,15,16,562.4299319,317.440106485,144.942435898
16,17,16,2646.85367024,388.523637284,127.551072412
17,17,18,1811.29276696,525.947845465,136.910128061
18,18,19,784.176498346,623.731749959,133.828012054
19,19,3,389.598207135,611.063422854,135.878966084
2,2,3,1365.11459618,1030.0532141,129.176424659
20,3,20,2220.19457616,1025.969117,137.060473042
21,20,21,1542.52594287,501.810473074,146.69116273
22,21,22,487.426727036,307.822629389,128.695342082
23,20,23,2563.30257477,1031.96157531,116.83867474
24,23,24,1256.0547639,744.38329129,125.218727451
25,24,25,1338.60991365,740.290446075,135.180664431
26,26,25,808.184687696,497.920193959,142.028037157
27,27,26,309.456158061,293.375714752,147.040625387
28,16,27,719.996799774,296.153094429,132.611509632
29,23,28,1491.389853,387.575810732,129.092526641
3,3,4,875.714625023,1026.36688528,117.175177873
30,28,29,1999.92935924,396.697913486,131.203915205
31,29,30,1598.80594361,308.652166245,139.480715719
32,30,31,145.130883642,304.762941534,132.968166105
33,32,31,884.243736911,417.672551575,119.275410177
34,25,32,920.595971614,521.568089514,127.925924892
4,4,5,1192.74721752,1040.62833812,146.476500545
5,5,6,1377.73298344,1044.75974489,149.11709285
6,6,7,465.75675408,985.209255954,126.363672793
7,7,8,819.450573709,1060.57557204,125.243896545
8,8,9,872.904302316,985.503286869,139.110495124
9,9,10,777.033346677,1029.03606556,135.951257744
