pipe_id,node1,node2,length,diameter,roughness
1,1,2,96.5420701885,1026.86745116,118.175738205
10,10,11,946.84758812,687.55595652,133.26767626
11,11,12,1251.32587612,827.420122262,129.454023803
12,12,13,3576.13717209,554.242146124,132.490822367
13,10,14,820.439403521,449.218937669,128.259013504
14,14,15,477.941026677,359.444447882,127.866942409
15,15,16,565.239531602,324.519538761,117.416220298
16,17,16,2694.73704306,456.596590251,141.940894402
17,17,18,1681.09686056,469.309140319,132.870508543
18,18,19,823.24106719,674.833325607,138.109730281
19,19,3,399.936540499,620.191718746,139.735880728
2,2,3,1343.83340907,1143.54364025,135.549849347
20,3,20,2158.96136493,870.410255026,142.966678664
21,20,21,1508.51824742,480.189487782,129.796779105
22,21,22,505.960775772,281.564128992,131.97332474
23,20,23,2693.29110004,1147.20581596,135.311417862
24,23,24,1267.26901276,784.908024878,127.022785759
25,24,25,1363.24047582,779.608937057,137.424116554
26,26,25,887.133564268,576.767945357,128.55333538
27,27,26,306.656330085,282.079848007,120.689768535
28,16,27,760.550022034,288.251690336,125.628473658
29,23,28,1450.48318181,441.660212778,133.607522673
3,3,4,855.479344412,879.292198372,126.602610269
30,28,29,1931.10836614,447.588317793,120.381918471
31,29,30,1533.89123188,303.824624976,140.797734465
32,30,31,146.718505602,334.440050242,131.295702344
33,32,31,863.255851051,350.440336575,126.79386813
34,25,32,953.362799402,539.273637964,117.935826346
4,4,5,1180.09877843,1050.35862417,128.533427449
5,5,6,1498.08126352,1074.94096794,133.687401641
6,6,7,429.427223023,868.340822338,127.520649761
7,7,8,831.195029012,1039.01658645,137.79004879
8,8,9,854.163879712,1136.70980083,123.63818676
9,9,10,812.74494952,1165.55878264,141.019719895
