pipe_id,node1,node2,length,diameter,roughness
1,1,2,95.8638964154,1190.24017094,121.154926236
10,10,11,994.169853512,907.422350494,133.718055354
11,11,12,1038.22753038,656.478786936,141.333936817
12,12,13,3059.62185197,635.326709151,148.122122125
13,10,14,684.479917858,455.103644235,140.554394595
14,14,15,466.637494741,373.956091624,146.036487322
15,15,16,613.79279564,303.610738338,146.631543212
16,17,16,2694.29356641,479.478009181,142.117839381
17,17,18,1721.78321943,561.506221532,148.483166594
18,18,19,858.856565654,720.700848366,144.16471166
19,19,3,340.302033754,577.962016308,114.052588852
2,2,3,1481.98091492,1112.6344255,124.945966827
20,3,20,2214.83397645,1088.48544148,119.687460901
21,20,21,1567.97601604,525.565823937,147.999921187
22,21,22,430.606327925,334.355573654,116.513956682
23,20,23,2996.66091631,1025.24373517,127.848245689
24,23,24,1180.14511583,885.926907772,121.235204873
25,24,25,1446.5230476,622.647423878,125.451604113
26,26,25,935.098115497,525.307094728,145.337322609
27,27,26,257.440009051,354.755235719,149.229256453
28,16,27,762.22482973,361.090151344,137.890992361
29,23,28,1422.47442574,396.335588155,149.420466998
3,3,4,1028.15746051,963.854980495,145.072309297
30,28,29,2067.00729473,420.82211107,126.212482313
31,29,30,1668.54617505,301.364101854,110.999067995
32,30,31,131.044579078,355.566144427,125.104555068
33,32,31,919.580103453,411.370949404,112.269763735
34,25,32,980.625416507,418.738254313,138.033736237
4,4,5,1200.19478012,825.789373327,139.12205881
5,5,6,1577.8706007,910.443437857,137.00630939
6,6,7,497.404283866,873.539212806,140.278592764
7,7,8,966.739211341,830.446771061,113.487391066
8,8,9,922.836488214,1161.99221735,111.886907849
9,9,10,716.57584508,1218.66326274,139.86688402
