pipe_id,node1,node2,length,diameter,roughness
1,1,2,100.760119252,975.752805467,128.567046334
10,10,11,857.036809877,740.1879073,127.293041388
11,11,12,1083.04541268,686.350896398,129.967490323
12,12,13,3212.35353066,572.683162086,128.046012563
13,10,14,837.703490096,385.316525046,124.204699589
14,14,15,478.961601617,395.843507933,125.308787251
15,15,16,528.39489153,296.037213993,125.650228206
16,17,16,2738.76858694,422.484074115,128.392937578
17,17,18,1779.25451556,480.53983033,133.569543831
18,18,19,745.042524851,590.555430588,128.794558968
19,19,3,361.526214457,603.486073508,124.319377617
2,2,3,1454.52218435,961.034413058,125.20539033
20,3,20,2066.77117123,1102.76975995,127.081085122
21,20,21,1542.72599322,537.397489226,127.262490813
22,21,22,455.443515128,275.734054531,132.427622514
23,20,23,2618.35556315,1078.13714934,132.548264802
24,23,24,1343.85097624,829.567098736,131.351879159
25,24,25,1385.32833507,720.720279191,127.517692904
26,26,25,856.624140773,522.380428108,130.247384415
27,27,26,301.941184402,317.685388649,131.141598405
28,16,27,809.490304932,314.48229677,127.145855326
29,23,28,1410.46738115,383.204785912,132.280631349
3,3,4,951.487844649,1094.31517223,127.190170704
30,28,29,2083.77413834,442.793618419,124.975942698
31,29,30,1755.14032011,314.069845455,133.011267451
32,30,31,148.272946652,314.102695243,123.83743139
33,32,31,810.755670391,443.042625432,127.224858492
34,25,32,959.790983482,547.608178395,134.834457675
4,4,5,1103.95694036,1072.86267405,124.77088776
5,5,6,1368.04655218,1064.30769802,136.184642481
6,6,7,444.330028458,1026.00831987,125.559026174
7,7,8,856.924125835,992.563130115,130.987021091
8,8,9,891.574268395,1100.98758835,133.394451048
9,9,10,859.710650145,1003.29663176,134.859036438
