pipe_id,node1,node2,length,diameter,roughness
1,1,2,95.1116750133,985.930597215,128.579859776
10,10,11,989.416510396,755.922653915,130.454150034
11,11,12,1227.19279935,734.447348652,128.536573535
12,12,13,3418.12460725,570.283806353,136.238944336
13,10,14,831.493275803,430.924708836,128.397192667
14,14,15,507.061752103,412.489552394,128.301765529
15,15,16,576.014220163,280.351618073,128.786788378
16,17,16,2806.94418934,368.702993404,128.129350965
17,17,18,1810.04139291,473.905698165,136.417112637
18,18,19,766.149270451,670.024787345,125.144040718
19,19,3,414.546032671,554.391473109,135.385095871
2,2,3,1323.93489596,1045.66901545,127.701023039
20,3,20,2138.9489978,1065.25127137,132.464098972
21,20,21,1492.79258067,490.908604651,133.106815396
22,21,22,476.129248239,311.376944646,135.501718948
23,20,23,2640.54325426,1072.69649268,123.750819715
24,23,24,1223.03639497,759.263876179,125.70492749
25,24,25,1248.51755767,764.867804238,129.287114509
26,26,25,860.481580855,534.563037649,128.229302697
27,27,26,313.167328747,307.144855877,128.033106325
28,16,27,777.570547508,316.165187313,129.334682436
29,23,28,1475.2440178,386.990374728,129.705187563
3,3,4,861.767383567,1071.66482919,134.254825436
30,28,29,2074.14860646,371.117059242,131.750820824
31,29,30,1661.93376652,331.999628351,127.111136958
32,30,31,149.76320167,335.208258834,126.68952359
33,32,31,901.476877469,423.106182062,123.973273187
34,25,32,978.625083593,463.819566647,136.120693531
4,4,5,1144.55915604,932.945576922,127.557621986
5,5,6,1424.81020222,947.597842008,126.493149483
6,6,7,466.435072068,994.689778866,123.629323337
7,7,8,854.242707115,1116.00239429,125.581421588
8,8,9,814.166414826,984.263720296,128.653953882
9,9,10,768.523843351,1080.48379521,125.309003699
