pipe_id,node1,node2,length,diameter,roughness
1,1,2,113.922250632,1069.46527585,128.050294465
10,10,11,1034.53434881,783.446844958,135.771976712
11,11,12,1214.58263096,797.390808436,141.071059705
12,12,13,3630.02119031,622.41920382,145.400782902
13,10,14,692.026135045,378.129540831,136.007583316
14,14,15,566.546648076,430.208043424,114.73124849
15,15,16,471.356203308,324.58387121,123.338212259
16,17,16,2772.72104532,418.548740816,124.52181335
17,17,18,1872.11231681,483.269678755,143.48519541
18,18,19,754.691335226,560.824133939,119.459631961
19,19,3,384.733023197,586.540047171,119.120440736
2,2,3,1548.01355957,1075.323315,112.276150189
20,3,20,2422.81060045,1073.05256848,111.19262084
21,20,21,1614.73030875,466.3285873,124.49195382
22,21,22,547.873612592,277.484721616,121.832354651
23,20,23,2293.63424,1012.58314216,122.80801745
24,23,24,1332.06909351,816.672916315,133.104714212
25,24,25,1291.89979225,736.973593867,142.563916365
26,26,25,964.170998972,534.439427602,127.265207823
27,27,26,343.784774831,315.116435093,141.039438982
28,16,27,767.308667357,312.071979767,111.802498357
29,23,28,1690.1613129,404.64631294,119.352048607
3,3,4,833.634890464,1078.83373771,112.410051589
30,28,29,1896.1274009,402.221664432,132.411327175
31,29,30,1609.28615414,304.794209191,140.546431737
32,30,31,164.093249809,293.39953062,139.467183829
33,32,31,938.375637543,442.510881612,149.228715496
34,25,32,867.794267865,471.179132736,139.295346388
4,4,5,1032.75030126,927.01272972,113.696187304
5,5,6,1448.64691686,1091.93467785,138.277125845
6,6,7,456.529200158,1081.87037255,111.080194733
7,7,8,749.731148279,996.199215036,145.700500184
8,8,9,784.777694555,949.970671049,133.499953067
9,9,10,698.608141389,1108.18104529,133.771314445
