pipe_id,node1,node2,length,diameter,roughness
1,1,2,100.79362006,1002.57496079,104.023793358
10,10,11,920.093180265,770.787672043,147.062523447
11,11,12,1243.15054718,760.479121279,118.708759359
12,12,13,3814.47388932,595.028987267,115.050509549
13,10,14,826.238145883,426.425631761,127.154834308
14,14,15,531.538269775,392.688215444,151.106276108
15,15,16,588.096447613,298.372247775,146.315832088
16,17,16,2577.61925234,405.311609563,150.645176969
17,17,18,1913.60324064,492.935390451,129.317344451
18,18,19,853.162673992,639.304778505,107.354653781
19,19,3,400.594150377,617.366781131,155.861491769
2,2,3,1404.28027129,990.149905227,125.546535146
20,3,20,2392.52808726,984.995329704,109.295934504
21,20,21,1476.99971433,485.859052361,117.177812057
22,21,22,495.367073343,306.824477131,110.00363912
23,20,23,2643.50082081,973.261728274,115.488999857
24,23,24,1144.64111072,727.763866173,129.357479734
25,24,25,1388.82450432,736.388149905,129.17469434
26,26,25,821.002272123,490.327094728,126.417336129
27,27,26,285.142578677,308.50877762,143.747057306
28,16,27,815.210081877,305.736149571,126.810186199
29,23,28,1637.56111146,413.535350247,107.736550425
3,3,4,917.778088312,1002.68086473,109.513934979
30,28,29,2078.84861122,422.880122173,135.361132602
31,29,30,1631.27517315,312.533143459,106.341498083
32,30,31,153.219308225,316.237359485,110.178038083
33,32,31,920.354720912,386.498311318,140.935735614
34,25,32,984.487232187,504.206539279,138.913891389
4,4,5,1153.70486888,974.213548714,123.265623079
5,5,6,1478.99545171,1057.33221607,153.206117109
6,6,7,476.290311196,1033.98546452,111.487391487
7,7,8,879.060935188,1046.49990003,137.254534304
8,8,9,922.128213762,989.991762258,120.996366182
9,9,10,849.660006968,992.435215353,152.817725197
