pipe_id,node1,node2,length,diameter,roughness
1,1,2,105.924682571,1075.32400735,146.7678238
10,10,11,922.809342651,767.093244054,131.452028291
11,11,12,1287.69757886,700.316831802,133.609295311
12,12,13,3897.53353436,498.574499456,144.661216205
13,10,14,811.882279984,422.286187029,125.199542328
14,14,15,518.8259724,397.883869462,118.531655869
15,15,16,476.741827242,362.038922831,113.841137944
16,17,16,2612.44225773,378.587229986,138.133150438
17,17,18,1540.07914209,439.510341804,130.125395502
18,18,19,841.11684713,726.258572817,131.988861864
19,19,3,415.811534316,730.925147002,146.749716197
2,2,3,1307.55094065,1203.78123623,111.85087925
20,3,20,2075.34967037,865.470526173,137.997656664
21,20,21,1450.99200084,521.905298631,127.268485801
22,21,22,537.317618933,292.213750747,137.437529435
23,20,23,2929.02121405,904.05381881,133.916570149
24,23,24,1299.19053439,832.114519983,114.695930705
25,24,25,1419.70158678,720.179806969,116.284887174
26,26,25,784.776272967,515.263245705,111.785169561
27,27,26,279.974909924,294.360454775,134.155496548
28,16,27,640.941981798,316.304223299,127.294825441
29,23,28,1308.85392808,328.204705883,113.778638599
3,3,4,884.507264697,1174.41386398,145.639346161
30,28,29,1705.17468561,479.037166205,142.46772021
31,29,30,1406.88988866,349.4738701,138.568747266
32,30,31,153.470818192,266.225000365,144.183738049
33,32,31,962.253857336,338.905634322,145.794627399
34,25,32,1016.11683071,590.56071339,136.980235584
4,4,5,1090.46636693,873.953455151,148.920642752
5,5,6,1297.48435881,1175.55980785,129.350198889
6,6,7,507.78792695,1104.5354776,111.148058123
7,7,8,967.980832312,884.649360027,119.338327848
8,8,9,775.196468323,1025.82372355,124.815463945
9,9,10,855.148888024,814.712954947,132.927983519
