pipe_id,node1,node2,length,diameter,roughness
1,1,2,86.5400771221,1033.31762964,142.71306018
10,10,11,854.849288531,821.852870797,118.067883094
11,11,12,1249.39797864,749.398798089,120.638506154
12,12,13,3918.02289116,617.64821223,139.941816097
13,10,14,906.204224783,370.2033309,122.565115294
14,14,15,507.676201169,427.256471074,132.955018888
15,15,16,569.074689478,283.352015432,142.040467648
16,17,16,2457.38900768,395.769063893,126.285178429
17,17,18,1568.18125094,477.276010734,130.832350129
18,18,19,834.385872745,583.306075996,137.231758622
19,19,3,435.98494161,634.83211331,131.036814844
2,2,3,1514.02451722,947.744992565,130.768005181
20,3,20,2403.40622009,1072.48811115,131.105912247
21,20,21,1616.2695326,502.732199012,141.183859449
22,21,22,488.755072802,281.4952543,124.73008901
23,20,23,2278.37007307,1103.31008295,135.486896007
24,23,24,1189.45361936,791.73282965,140.610445514
25,24,25,1293.03616956,787.691303878,141.166838462
26,26,25,757.752964474,477.804545935,130.464736301
27,27,26,321.758215158,322.207805162,127.180241968
28,16,27,655.593087928,291.387712964,117.078387508
29,23,28,1373.31715315,382.869625643,120.505580611
3,3,4,870.622698179,1034.52688235,130.51138762
30,28,29,2258.1303513,370.212563258,134.572172146
31,29,30,1528.72901604,314.37502698,134.467697188
32,30,31,171.341351783,290.112963616,130.48975288
33,32,31,743.950957722,391.018910625,132.809621705
34,25,32,895.892238072,457.777627349,136.036818658
4,4,5,1289.94083989,1065.29412122,134.118560285
5,5,6,1437.65723216,930.761114373,130.1459861
6,6,7,401.306708053,1082.16900988,141.334033688
7,7,8,846.238695175,926.036834939,140.487529374
8,8,9,752.466963946,926.23940641,117.993827288
9,9,10,703.327794203,1076.17400669,134.700542215
