pipe_id,node1,node2,length,diameter,roughness
1,1,2,99.3215652741,834.90694239,139.560097102
10,10,11,934.979220501,736.237760844,115.645421508
11,11,12,1246.74729178,777.547360667,122.876648706
12,12,13,3375.95942071,702.601202147,132.909362949
13,10,14,826.784470646,479.095765805,131.164128122
14,14,15,516.334546557,431.389705477,127.356076021
15,15,16,530.848427757,296.456441736,139.573831854
16,17,16,2672.7250973,478.77398071,124.74629964
17,17,18,1696.76568997,499.204490866,149.307637488
18,18,19,790.060829899,571.051833758,121.404689787
19,19,3,404.09830399,637.294315049,131.792023336
2,2,3,1382.44898169,977.342166522,133.801812305
20,3,20,2104.92996203,948.499908679,134.872383065
21,20,21,1452.63123991,416.614726454,136.745688305
22,21,22,475.700624429,333.152443323,139.640515298
23,20,23,2634.65874693,889.179649246,124.274113172
24,23,24,1262.41858089,727.5658033,120.726925591
25,24,25,1328.42966108,889.763267001,145.717456292
26,26,25,865.030203255,527.073278189,124.572307827
27,27,26,294.077796012,302.748312215,139.448265937
28,16,27,776.574480275,267.991357762,142.290310135
29,23,28,1543.81432645,362.182158775,143.307950404
3,3,4,875.182434031,1169.323084,123.760291966
30,28,29,1982.52942785,400.380490625,118.609477664
31,29,30,1538.83017037,264.53997628,130.753511746
32,30,31,155.946913452,306.496261953,135.366611806
33,32,31,853.081416043,377.546597241,119.006089351
34,25,32,978.146053657,530.455481281,116.848429371
4,4,5,1139.12308516,1131.18964384,130.359723135
5,5,6,1489.8618321,926.644764485,120.637305453
6,6,7,466.807801273,1055.01759427,137.606116169
7,7,8,888.634742316,878.045994157,118.45173251
8,8,9,865.185456013,1160.18651255,125.982825598
9,9,10,761.795524425,1037.72075589,123.161686071
