pipe_id,node1,node2,length,diameter,roughness
1,1,2,99.855888985,921.535394782,129.203373815
10,10,11,986.562948017,691.833843885,104.888707237
11,11,12,1173.20046716,676.528400855,117.393351519
12,12,13,3436.89585898,593.042627004,112.613820999
13,10,14,764.782503604,382.810091946,112.13861818
14,14,15,479.661491729,464.067549395,116.942147029
15,15,16,567.71229719,292.961925842,144.056527014
16,17,16,2790.85129342,369.25952454,120.969184581
17,17,18,1796.71821931,573.758674453,133.365997777
18,18,19,788.668234418,625.34377974,105.007719407
19,19,3,381.209000015,624.523655537,138.292698846
2,2,3,1339.07623415,1102.86100483,135.859610485
20,3,20,2136.79515576,911.126651022,144.57956112
21,20,21,1493.48200614,494.371779641,112.331163695
22,21,22,513.619042387,272.02268523,126.990366223
23,20,23,2641.80973719,1090.38772995,136.350498911
24,23,24,1206.76000149,872.350004048,107.775727396
25,24,25,1334.44178373,694.111496998,106.781103787
26,26,25,830.612339153,453.683948096,154.611001021
27,27,26,287.801894676,268.32390651,155.167077383
28,16,27,746.995037365,335.143709617,150.950243559
29,23,28,1511.60732049,377.353383221,108.607900023
3,3,4,923.560119558,1078.01830281,129.529870301
30,28,29,2000.1108141,366.06586754,111.897768005
31,29,30,1559.37971486,271.621881567,138.798557828
32,30,31,149.419267006,267.710164889,115.893818599
33,32,31,845.511457446,391.004230073,112.992726851
34,25,32,983.969465133,553.007924039,113.567976615
4,4,5,1203.94206118,1161.75359725,125.407405791
5,5,6,1438.66026481,1008.25522443,144.206820629
6,6,7,438.849573368,1071.73161507,125.988072031
7,7,8,870.718180836,1047.06869899,117.924406352
8,8,9,872.555838115,1050.19519724,131.417152143
9,9,10,810.448884163,1030.56043258,155.093092749
