pipe_id,node1,node2,length,diameter,roughness
1,1,2,103.696871436,917.740386066,149.372917251
10,10,11,873.760949805,758.419392927,111.512803407
11,11,12,1274.93359316,678.352352063,116.041972284
12,12,13,3662.16582697,628.80016618,137.362339434
13,10,14,793.41307999,457.65588019,125.138812425
14,14,15,471.121521132,414.261857439,128.563553742
15,15,16,585.978246529,247.362432521,144.731624251
16,17,16,2659.39798695,362.507361926,129.694367061
17,17,18,1578.07442135,566.142225509,125.468394415
18,18,19,761.569117528,641.135674855,121.759893795
19,19,3,387.533433588,537.715280058,114.574033647
2,2,3,1291.14281545,942.266542181,113.02879816
20,3,20,2070.74665921,1016.19813881,133.314190001
21,20,21,1403.43308937,558.850464924,131.818885623
22,21,22,450.432899958,353.466168118,116.633128639
23,20,23,2780.41577518,1033.27665821,114.041673763
24,23,24,1118.21676159,618.878899583,140.381224602
25,24,25,1395.67836146,817.407220368,117.118661635
26,26,25,909.022745052,440.50100423,125.500993079
27,27,26,297.367052585,325.048792055,119.69401071
28,16,27,810.173326499,337.999328297,134.746638122
29,23,28,1511.13795784,480.513951646,130.053514703
3,3,4,902.451314887,1034.99185826,138.215884078
30,28,29,2096.94394145,436.307130477,115.938472315
31,29,30,1445.68303124,274.972263956,146.840305235
32,30,31,145.561550592,255.833720658,125.813888129
33,32,31,928.075751136,359.112855934,132.966543788
34,25,32,951.811625876,510.798122129,117.052755051
4,4,5,1061.08885591,1136.83851938,148.525062344
5,5,6,1360.1917292,1098.64688545,116.317251533
6,6,7,480.476819016,1097.52802476,137.960736403
7,7,8,812.295991991,980.186690591,140.397751968
8,8,9,784.992155805,1074.18619851,134.268720263
9,9,10,727.385761642,1053.87257987,146.561823786
