pipe_id,node1,node2,length,diameter,roughness
1,1,2,96.7505344411,1092.87259442,110.801503718
10,10,11,915.573078921,860.649156187,121.52353125
11,11,12,1215.30418545,823.40458907,111.421229033
12,12,13,3386.55866735,526.05343433,130.947877701
13,10,14,806.372119914,452.438142282,112.157046262
14,14,15,494.622835944,442.599921513,135.662055844
15,15,16,566.880364339,318.990808182,127.329091544
16,17,16,2690.16578797,360.013609789,124.258008902
17,17,18,1793.21746404,523.990744321,128.325054992
18,18,19,786.865577553,626.449830165,128.330312706
19,19,3,396.149886949,609.575984885,112.301236234
2,2,3,1290.06999701,966.412658859,142.650965568
20,3,20,2127.08831323,1050.23119953,143.598780317
21,20,21,1453.7816754,440.43785948,140.06943778
22,21,22,481.117310643,299.445304168,143.201418802
23,20,23,2541.73371398,960.831862208,125.977618308
24,23,24,1237.24189195,800.223833998,121.821436813
25,24,25,1350.57227355,828.672562868,117.295558083
26,26,25,884.320988576,448.023851339,142.786555674
27,27,26,304.109530165,273.850659526,135.716939254
28,16,27,731.565399096,269.866711555,142.936077318
29,23,28,1479.54929521,458.469627465,111.828309325
3,3,4,935.308102922,1123.19494198,118.096526949
30,28,29,2043.74795815,438.548002368,120.184692565
31,29,30,1524.27390495,322.659484287,143.870374726
32,30,31,144.120380979,288.196128743,117.080208298
33,32,31,884.266621861,372.863143926,121.483266564
34,25,32,983.668218399,467.97342978,148.026390103
4,4,5,1122.96828974,1105.87500968,142.949866538
5,5,6,1522.08355602,984.924173708,116.914946431
6,6,7,440.196744899,1105.33350454,127.558498818
7,7,8,842.981219731,1135.71315459,149.389811805
8,8,9,831.020717186,953.417951964,111.101111698
9,9,10,760.354028065,870.97732907,126.608112693
