pipe_id,node1,node2,length,diameter,roughness
1,1,2,99.9071927417,870.773837462,118.4068548
10,10,11,908.938844855,802.077082982,121.019287997
11,11,12,1244.46178409,782.320348179,141.486021641
12,12,13,3571.49809138,592.663298504,121.869138113
13,10,14,811.708225016,405.281383851,120.757440326
14,14,15,501.915513831,368.921960108,142.171964993
15,15,16,559.011834191,338.75880291,129.002303894
16,17,16,2620.37924619,396.843480747,119.896158873
17,17,18,1695.20843519,534.68147675,127.353874866
18,18,19,768.389511004,570.172896475,130.475533986
19,19,3,415.039655911,596.061087907,119.80777669
2,2,3,1327.17629828,1042.93249833,127.878744558
20,3,20,2186.02121476,961.385802315,129.495304391
21,20,21,1537.53697952,478.444074014,129.587972971
22,21,22,501.401157944,349.617883323,122.388279465
23,20,23,2720.39200421,1061.63860329,139.524565831
24,23,24,1223.67819569,813.747842518,137.07934018
25,24,25,1345.51561352,762.047564212,130.574653822
26,26,25,883.379981348,465.07920449,126.786614499
27,27,26,295.284157056,332.940497252,122.869737935
28,16,27,724.595596535,308.71588591,118.028252935
29,23,28,1454.7450465,435.471387308,124.520548685
3,3,4,918.126954436,1072.62359136,134.426815383
30,28,29,2015.18865139,347.193934245,131.312982737
31,29,30,1521.9014239,306.442310983,122.666341182
32,30,31,144.160258708,342.664963528,135.280982092
33,32,31,873.663010997,437.778909212,140.431232432
34,25,32,911.927892106,465.269715915,120.42331514
4,4,5,1145.90764548,982.15056569,137.464215001
5,5,6,1462.59408629,1133.35808253,126.292862822
6,6,7,428.890212196,996.25037994,125.488535785
7,7,8,884.541919329,1086.73614037,135.208586596
8,8,9,855.774287718,899.789313029,128.275396411
9,9,10,791.299554135,955.543933174,128.440056809
