pipe_id,node1,node2,length,diameter,roughness
1,1,2,102.889225724,1007.84702164,110.56101774
10,10,11,996.456487486,694.742988103,130.002914641
11,11,12,1247.30480868,748.491632576,146.392601369
12,12,13,3620.6713509,667.44754429,131.419246787
13,10,14,792.563087345,372.635443167,140.374780808
14,14,15,503.535736242,385.318006109,120.008606395
15,15,16,530.924986312,288.27050181,125.372339987
16,17,16,2596.88252276,417.458076757,115.960263051
17,17,18,1714.98947083,461.32176967,146.300897201
18,18,19,809.525922357,568.297230276,111.159053295
19,19,3,409.250960878,622.423054859,140.347268323
2,2,3,1366.08920056,963.625526762,137.047438068
20,3,20,2180.16868399,1048.88617168,126.840358791
21,20,21,1483.09484771,546.575049644,133.050010047
22,21,22,492.470642859,312.828930169,141.38864372
23,20,23,2662.7994467,1109.85844017,111.560368791
24,23,24,1288.95026269,808.715784066,124.261236593
25,24,25,1353.17638135,806.068473021,128.203639833
26,26,25,810.523049955,527.645365404,112.219394577
27,27,26,295.113731868,290.699184878,133.895834143
28,16,27,760.518690376,296.153298449,121.992778273
29,23,28,1486.71573922,393.239123588,130.313862857
3,3,4,867.405176168,988.808576285,145.833271145
30,28,29,1943.8846792,379.282240804,145.306297153
31,29,30,1644.14498083,305.419869352,129.613757134
32,30,31,146.70707577,280.29042379,137.155545211
33,32,31,861.41411677,384.579784873,135.285385361
34,25,32,972.349456534,544.142400838,145.833195132
4,4,5,1207.38345401,965.85334127,140.075155529
5,5,6,1425.19940905,1107.61180765,110.975884472
6,6,7,450.568495223,917.965610602,138.332530051
7,7,8,814.663011017,1056.76789729,111.757864914
8,8,9,859.514917942,1003.02730561,117.755780845
9,9,10,783.024951964,1089.99498088,112.110960778
